id	filename	md5	size	state
9ee05919-e238-486f-a585-9692db95f77a	122fed6b-5c9d-40e6-97a3-d086d271fcb4.mirbase21.mirnas.quantification.txt	8489687b67e3389c0d5861d9ec85f1d1	50088	released
52e8a415-ea02-499b-a663-dbb82b8fd7b5	f49061fc-e712-402b-92b9-2bdc5772898b.mirbase21.mirnas.quantification.txt	86d84a07f654dc4895566bf62407383b	50163	released
20e68933-8e42-4960-b15c-99cf6139a479	5682f26b-6499-49d9-a6e7-a69ea42c7629.mirbase21.mirnas.quantification.txt	3ad6c95a49db35faf9d99a1934c4b39f	50285	released
0042b2fd-dd5c-4e86-8363-d64208de4945	fab0833c-aa55-4483-be04-b97bbfadc15d.mirbase21.mirnas.quantification.txt	7aac62b82132d6beb9653cea13d06d58	50413	released
ea806d2a-6b37-4af2-a8eb-d92d5720b02f	3c339e6b-fd5f-40b6-a0a7-9a54e7638574.mirbase21.mirnas.quantification.txt	8c09e09fafbcedff64b6cb7151332ff1	50220	released
ce19a555-1d20-4ff9-bce1-9a36a48630f5	b536daf3-d548-4680-bcda-0cd444e906ee.mirbase21.mirnas.quantification.txt	4ed2e747f03c592cf758a8a3bb308095	50366	released
6b31c99e-7ad9-47fa-8c1e-d4c199668153	1df9ef0b-2e88-488c-adea-9f68ac0a9614.mirbase21.mirnas.quantification.txt	99de8b13d03aedaef64bf1432bab28f4	50300	released
23e62ccb-fbbc-4741-9b5e-892668274fe6	36eb96ce-bd00-428b-915a-ae93556fdf50.mirbase21.mirnas.quantification.txt	76b5c0e08c9dd279232777b7735a051e	50184	released
f25926bd-3b47-4652-8511-b7e2b510fd93	ee6d3f88-fb22-4382-a08b-6aada85087c9.mirbase21.mirnas.quantification.txt	7d50eb73bc924ab9be30fddb026d8d6f	50328	released
dc09a118-f337-4020-9680-59cc85ad34d3	0f986801-c573-4639-8c8f-6efc7e6b14d6.mirbase21.mirnas.quantification.txt	430d70b6e3483de2d439ad43f0732063	50303	released
5fc14555-943a-4d4e-8959-730147ef89c7	ff665d2c-f679-4e6d-b56b-c52cdff59d27.mirbase21.mirnas.quantification.txt	04d6c00f69b8722da9b487bdfcb6e008	50202	released
99cbf494-ee19-4211-9b1f-960753d76494	3c630099-9c47-4a1d-a51b-c1cdc026d281.mirbase21.mirnas.quantification.txt	c18e843d7d34df7600979506fd278f6d	50274	released
f06ef25d-05fe-4bd7-ae0b-ac023a6c6a74	7b1c63c6-a251-4eea-a621-57b8eeff9343.mirbase21.mirnas.quantification.txt	759b9ef11db8d74ebd2d921bb161c64a	50371	released
33e71f62-8265-4fe7-81b8-11634b18e573	dcadcb2a-0aa9-4279-8c93-43772a16edff.mirbase21.mirnas.quantification.txt	ed00aa22df41f935ab8f1b4144fc3f93	50259	released
a4c00b3a-ab58-4968-8d98-4082855230b3	a87f064a-29c3-4ab9-825b-c28ed2bc60cd.mirbase21.mirnas.quantification.txt	5822766df8f01409d295cec56508e5ea	50184	released
ed754df6-adf1-46da-9e09-1337eca7840c	55f4a474-2a3c-4658-915c-9f2558b7d2f9.mirbase21.mirnas.quantification.txt	c19ee4a84071429b6a1a4c5970be2563	50361	released
3b28a777-7ac5-405f-afa5-b5a0ac2e8ea2	cf04502e-1e4d-4f83-bedf-fdba59fb351a.mirbase21.mirnas.quantification.txt	ccf1c4859c39fbe93fe8c22c17a52e0e	50215	released
c6ebdb73-e895-409b-9ad8-dc71421fdc06	5fc7a47d-32e2-4c52-9b8f-1bcc1c89b7ac.mirbase21.mirnas.quantification.txt	47194e6ab4fe927d76746779e2120388	50111	released
141bb627-7358-42d4-9016-68517d00c7b7	4edb93cf-fb7a-48f3-8cb4-b63c648d3739.mirbase21.mirnas.quantification.txt	92fefc6cd4f7b0ae3854dd883ea27b90	50325	released
038bec0a-d70b-494e-ae2f-43c5d2cf03aa	37255373-d5a8-4518-9a0c-913684dffd1a.mirbase21.mirnas.quantification.txt	01e1759c660f1d17057c80b6a56a8c9d	50271	released
78e6dc25-4bb2-46be-a756-d1217ca5f7c7	d2f182e8-4b96-436d-87fd-aac2cf26d87e.mirbase21.mirnas.quantification.txt	93f98976df2430ebee39dd8ecb5af03e	50449	released
06fcd3a8-53b5-47a7-89b6-838513fedcc7	fb6dff2a-7eb1-4e35-b3bc-25c5119e3a92.mirbase21.mirnas.quantification.txt	54634473a8060b5d7915faf7363e14d9	50405	released
5d3f4b27-b847-42b5-b3ad-9d26c97fb4cc	04172d48-4225-4a2f-b299-f866798c6f16.mirbase21.mirnas.quantification.txt	d80812e1d87d44c16cab65d6d9b4ee90	50305	released
56d870d0-eb62-46ad-9acb-4080582dc4b8	4b90c8f6-4526-4f4f-b73f-04198c0ca4b8.mirbase21.mirnas.quantification.txt	2cc1e3b27070fe5a6d1b84484efebafd	50153	released
2ba15b44-77db-4e97-adf2-5253db1acbb5	ca5a550b-b285-4da2-b042-88b5340c2c69.mirbase21.mirnas.quantification.txt	47c0cbf48a3eeb3d3679e35b015d1fb1	50448	released
d7a66a7a-4001-426f-bb5e-986a6b76019b	07e1065f-4601-4294-9c1e-bf536bfd2759.mirbase21.mirnas.quantification.txt	97e7bc29740d6d392df03c7ef6f4a20b	50328	released
184cae1d-c80e-4765-b0fc-50d03deb4b78	69e0897f-ee94-41fe-8353-abe6d8a11320.mirbase21.mirnas.quantification.txt	46907bf1e3aa9dd1a184fe78110dbb7f	50308	released
54d3ac05-0475-4c3e-aff6-8ae82e9e8660	a4526679-b1cf-4f8f-bca9-99647df5f1f9.mirbase21.mirnas.quantification.txt	184a473fe3a156e863761969dc3b13f3	50273	released
968a657a-1fe8-4027-be7a-4c076c29f8a6	7e4cc903-e61a-42d5-b01b-2b7d215d6777.mirbase21.mirnas.quantification.txt	43af1534519feae2311af43635203be8	50289	released
65e707b5-d42f-4e28-bd38-55ede3a0d429	78d2e9d3-aa76-4144-941d-c05478d9ba95.mirbase21.mirnas.quantification.txt	efacba485199eaeb6574fd11941805ce	50275	released
14fe82ed-98dd-48b0-bbf1-faeb1ee692e5	ae2be103-c086-46e4-a112-2c64d4362c33.mirbase21.mirnas.quantification.txt	1f1ca5ec643dfb2e6f45fabac34c11cc	50414	released
30930939-b09e-4e63-bacd-1938e345f023	99a5602d-b744-40be-9d1a-44ea5d734b38.mirbase21.mirnas.quantification.txt	1d242763140e5efab61a8cdb5ec4a79a	50447	released
c34c054f-ef65-42ba-8959-c1c8a52a7f1a	b037c301-7a22-4219-a33b-9e4e5e4cd9fe.mirbase21.mirnas.quantification.txt	bfe30f4f7661a18998bc78f777e91f62	50355	released
8b71c643-a59a-4a31-860e-8e5df260617d	a3e68f80-4b90-44e8-8415-73f55e626d25.mirbase21.mirnas.quantification.txt	deff80bd331091398fa381eecf078814	50204	released
574c28ed-1b58-4f3e-acd3-e8b6b5ba5f5e	8e6c03c9-c683-4ee9-bc1c-d07ac6d2e80d.mirbase21.mirnas.quantification.txt	c0b825997c4b67bf9585b01905dc0163	50274	released
599a6ac5-d9db-4f34-9f0c-9f162704f0d1	5ff4bbc4-da60-4859-a2b2-15db151f1661.mirbase21.mirnas.quantification.txt	33915a87f8d2ad381942a1bb865fb150	50103	released
3bd91fcb-16cd-48e5-aa54-28b76791842c	a7280852-8bbf-4273-9dee-85aa846ceb27.mirbase21.mirnas.quantification.txt	f0834a171813a626df7b46de0b1f2718	50291	released
ef8737e9-96ba-49d0-b311-acc5d942cc80	a25c6bd5-53f1-406a-ba13-b94b0af06d3f.mirbase21.mirnas.quantification.txt	2d510035ab8004e398eace7564ecac6d	50206	released
06843927-41a4-412c-8614-54a17286df51	20142fa0-d394-43c0-a61a-63c323db45a9.mirbase21.mirnas.quantification.txt	69157519bfae7ff6ad7110fca568aa28	50317	released
afe51f2b-9360-4ebb-a6ab-e18dd8e72e44	cb15aa0f-5cae-43d1-a409-9742b2e1759e.mirbase21.mirnas.quantification.txt	74fd5fb2cf66657c4719b48a994e0111	50183	released
87138082-c0d4-47c3-9de8-89264861a10b	ae54e170-9077-469a-aac9-01cf22487897.mirbase21.mirnas.quantification.txt	981413c49b72edacf2bfd3fcb76383ec	50126	released
9682a75a-dca6-4981-bdde-926cb6c9dc91	8f3ba695-4061-437a-9567-97f87ae583c3.mirbase21.mirnas.quantification.txt	530d9be6069376c5ab53598f191e4c83	50233	released
950e29c5-92a4-46e9-81b2-e50fdcc46cc2	1fd0f03e-4a44-4f00-8834-1797b4a7fa88.mirbase21.mirnas.quantification.txt	6d5bfee67d930d5df6ffdf60f63fd3f2	50491	released
af81770d-88f7-48ff-a721-67a261fc30c0	74d032a5-ba19-4b47-9aae-a38a8f8e6036.mirbase21.mirnas.quantification.txt	59dd45c3e26df94572424cda6e5b8553	50292	released
